Admin,pairs_n,points_n,ph_variogram_mean,ph_vario_sd,log_SOC_variogram_mean,log_SOC_vario_sd
30108004,3,2,0.1989513916494303,4.236995525267775e-4,0.20420547553081175,9.197887518177851e-5
30108007,1,1,0.19872471725157922,NA,0.204156254303756,NA
30108014,1,1,0.20029655514290828,NA,0.20449845041037815,NA
30108016,1,1,0.19856530502787131,NA,0.20412176495962597,NA
30108017,3,2,0.19990673862137343,7.834520013014394e-4,0.2044135230433774,0.00017118883191227639
30108018,3,2,0.20162245782844804,0.002838764310380938,0.20479198585741903,6.236150497047847e-4
30108023,3,2,0.19854862223252115,1.1867398800732074e-4,0.2041181688568526,2.5648496292293837e-5
30108024,1,1,0.20085961280715917,NA,0.20462176946029487,NA
30108025,1,1,0.19981493873592793,NA,0.20439324986413362,NA
30108901,561,33,0.2132358246207703,0.014143808344261957,0.20744419885957063,0.003278702075452407
30109014,1,1,0.19832358295858887,NA,0.2040695744588363,NA
30109902,666,36,0.21410979435442998,0.013471014249175382,0.2076387251436619,0.0031129263129643647
30111901,15,5,0.20440384546743337,0.004865440770505091,0.20541244922520935,0.0010882040022282065
30199920,780,39,0.2120608234933075,0.011449753743502166,0.20716078219296039,0.0026335635698808858
30201004,1,1,0.19859020198210936,NA,0.20412714808866408,NA
30201006,6,3,0.19889820098301408,4.948327797988306e-4,0.20419404740359154,1.0703299562940597e-4
30201038,1,1,0.19809165485634952,NA,0.20401965639065248,NA
30201044,1,1,0.19836361141542264,NA,0.20407820705175617,NA
30201046,1,1,0.19909623595787906,NA,0.20423681402270263,NA
30201057,1,1,0.19829023808868207,NA,0.20406238665248277,NA
30201901,3,2,0.2089014789763879,0.009020520107371213,0.20642898874999596,0.0020201641185929493
30202005,1,1,0.19802436639589915,NA,0.20400521831403823,NA
30202006,1,1,0.19891790584631114,NA,0.20419811567953258,NA
30202011,1,1,0.19830928284020338,NA,0.20406649154306455,NA
30202015,1,1,0.20052358892579097,NA,0.2045481337883125,NA
30202025,1,1,0.19961635104224276,NA,0.20434995429232863,NA
30202031,1,1,0.19819804084374956,NA,0.20404253026071534,NA
30202033,1,1,0.19828392411164072,NA,0.20406102597595796,NA
30202901,3,2,0.19842913161524492,2.359724962647854e-4,0.20409239178687816,5.09431990919552e-5
30202902,45,9,0.20723944319286897,0.009306085290352846,0.20606302558785033,0.0021175589289050994
30203001,1,1,0.1982140047465891,NA,0.2040459664009281,NA
30203008,3,2,0.19833501890454003,2.719978464803678e-4,0.20407210540439924,5.869460081307212e-5
30203012,1,1,0.1980438715927551,NA,0.20400940034049483,NA
30203018,1,1,0.19845708391155695,NA,0.2040983815371465,NA
30203034,1,1,0.1985225019658827,NA,0.2041125133443477,NA
30203056,1,1,0.19886641072468791,NA,0.20418695089524364,NA
30203064,1,1,0.1980047119920341,NA,0.2040010082817907,NA
30203065,1,1,0.19846327062327718,NA,0.20409971758733117,NA
30203070,3,2,0.19840156067043246,2.0376134905920998e-4,0.20408642896225343,4.399593345781842e-5
30203071,1,1,0.2000864481338232,NA,0.20445252271507092,NA
30203072,21,6,0.20566912094876816,0.006814428695955304,0.2057017355027847,0.0015256871014857137
30203073,66,11,0.20551253600343714,0.008862269870168419,0.20567606333711166,0.002005393606803355
30203074,10,4,0.1986778017324234,4.571240339927189e-4,0.20414627618696482,9.906832123124177e-5
30203075,3,2,0.19927663746292462,9.689633904074501e-4,0.20427649081281712,2.1055447192851426e-4
30203077,15,5,0.20782162724652123,0.00949668777232074,0.2061932370919503,0.0021597628308363944
30203078,66,11,0.2101803874356168,0.013540181554923458,0.20674920851319378,0.0031128852051629024
30203080,36,8,0.2017820068912264,0.0029673181527025932,0.20482826973870036,6.554946299914106e-4
30203081,15,5,0.21451785830124726,0.014344375456153368,0.2077365311672693,0.003285849690385915
30204903,3,2,0.20419784538372954,0.004593471131634639,0.20536437332801535,0.0010180503950622307
30205010,1,1,0.19808433973623044,NA,0.20401808544228756,NA
30205013,6,3,0.20278605038214598,0.0034859243005196795,0.2050502323154503,7.708279601207838e-4
30205905,3,2,0.20172905597278415,0.0031215822609458248,0.20481617182965448,6.841777567652834e-4
30206003,378,27,0.20905421578106032,0.008975549576291163,0.2064687502054339,0.0020463737037093037
30206004,1,1,0.19820690821671821,NA,0.2040444388041004,NA
30206006,3,2,0.19849586200736205,3.7880002874770294e-4,0.20410687573656627,8.17586986616315e-5
30206013,1,1,0.20280121041825339,NA,0.20504935512958408,NA
30206904,6,3,0.1986475963937147,5.583662765787541e-4,0.2041398137118733,1.2100740236438109e-4
30207003,1,1,0.19895285435705667,NA,0.20420569552806236,NA
30207004,1,1,0.19863337655902985,NA,0.20413648619662544,NA
30207005,1,1,0.19806732979097447,NA,0.20401443362324506,NA
30207009,1,1,0.20103135366685176,NA,0.20465944927412663,NA
30207015,1,1,0.1996207046160534,NA,0.20435090290244304,NA
30207016,3,2,0.19873587909099458,4.1366382636020036e-4,0.20415877736236523,8.961043017145718e-5
30207026,1,1,0.19822229839541353,NA,0.2040477519056842,NA
30207028,1,1,0.1985046900245696,NA,0.20410866459088137,NA
30207033,15,5,0.20222317210356883,0.003733791904644157,0.20492738553121176,8.251284968254376e-4
30207034,1,1,0.19943227060767899,NA,0.2043098677401726,NA
30208002,3,2,0.19837005242728661,2.661740291912916e-4,0.2040796655685256,5.73532540761535e-5
30208005,1,1,0.19858308864939356,NA,0.20412560993632264,NA
30208007,1,1,0.1980076532825131,NA,0.20400163795847293,NA
30208008,1,1,0.19946099441440135,NA,0.20431611979724296,NA
30208014,1,1,0.1992496880822208,NA,0.2042701538079816,NA
30208017,1,1,0.19820488616459433,NA,0.20404400356947128,NA
30209007,1,1,0.19847880970482634,NA,0.2041030737212923,NA
30209011,3,2,0.200795839470527,0.0019772146383266573,0.2046091127428888,4.340082175584256e-4
30210002,1,1,0.19967200172079128,NA,0.20436208200783978,NA
30210003,1,1,0.19969561874392847,NA,0.20436722997820156,NA
30210004,1,1,0.19936557951583203,NA,0.20429535610729355,NA
30210008,1,1,0.20104702095713572,NA,0.20466288813556896,NA
30210010,3,2,0.20059070150357403,0.0020248136421681154,0.2045642544771987,4.442446257423214e-4
30210012,1,1,0.19804614235775614,NA,0.2040098874019256,NA
30210013,3,2,0.19927264256979638,9.22766544352696e-4,0.2042755871549241,2.0039577649730222e-4
30210015,1,1,0.1980516077896814,NA,0.20401105984475104,NA
30210018,1,1,0.19866533775243525,NA,0.20414340142865786,NA
30210021,3,2,0.19926074118161424,0.0010069238778978322,0.20427311526397204,2.1841262286700433e-4
30211901,1128,47,0.2206554179222043,0.018772249234858047,0.20917903935643153,0.004420708793367468
30221782,1,1,0.1983354084539526,NA,0.20407212430906224,NA
30299930,10,4,0.20672333619215072,0.006046476438845481,0.2059327871276339,0.001359259564042941
30299940,21,6,0.20718251562207884,0.011914358825823812,0.20606560676879718,0.0027075521694353605
30301002,21,6,0.19995949493760837,0.001341951704770069,0.20442578904767905,2.9374405909475765e-4
30301004,1,1,0.1999582580524046,NA,0.20442452663730412,NA
30301005,1,1,0.2000206115067303,NA,0.20443814188626194,NA
30301009,1,1,0.19825130510720118,NA,0.2040539984159948,NA
30301013,6,3,0.20156511084097298,0.0026570371625686245,0.20477949379857666,5.850315791224678e-4
30301041,1,1,0.19801916600266842,NA,0.20400410390554433,NA
30301055,1,1,0.19822645948393805,NA,0.20404864781555146,NA
30301057,1,1,0.19901166250916102,NA,0.2042184547923138,NA
30302011,1,1,0.1986335915466872,NA,0.20413653270523635,NA
30302024,3,2,0.19844543871437945,3.44578554755767e-4,0.20409595779821868,7.446452696708902e-5
30302027,3,2,0.19906963353802545,8.833340799484251e-4,0.20423143230440613,1.9206827464061544e-4
30302055,1,1,0.19806645936793218,NA,0.2040142467992259,NA
30302085,1,1,0.19806377193981245,NA,0.20401367000954124,NA
30302091,6,3,0.19852391115949095,4.101641835544857e-4,0.20411298121458576,8.861173526658076e-5
30303001,10,4,0.20263027155924807,0.004182607766628354,0.20501782935567933,9.292515652134249e-4
30303003,1,1,0.20328825949362497,NA,0.20515712336369038,NA
30303006,1,1,0.1998061315124743,NA,0.20439132867687004,NA
30304009,1,1,0.1987791436354413,NA,0.2041680409490937,NA
30304038,1,1,0.19815456365824302,NA,0.20403317670879745,NA
30304043,1,1,0.19878178258288332,NA,0.20416861258247007,NA
30305002,1,1,0.19806711374106784,NA,0.20401438725075965,NA
30305040,1,1,0.1988698950715734,NA,0.20418770620041315,NA
30305043,1,1,0.19822156477134295,NA,0.2040475939575413,NA
30305072,3,2,0.19836364171229998,3.138930204020576e-4,0.20407831334834078,6.762401742692733e-5
30305083,1,1,0.19808713636432446,NA,0.2040186859951269,NA
30305086,1,1,0.19826313952383312,NA,0.2040565476909131,NA
30305087,1,1,0.19809300443853498,NA,0.20401994624859135,NA
30305814,1,1,0.19801437917909182,NA,0.2040030783872544,NA
30306004,3,2,0.1980551179312526,4.752928826256287e-5,0.2040118187884852,1.0192191562149098e-5
30306005,1,1,0.19876390949916625,NA,0.20416474126995485,NA
30306010,1,1,0.19818168780469095,NA,0.20403901129306992,NA
30306011,6,3,0.198255294313364,2.4414795683897237e-4,0.2040549360354732,5.2608765957105266e-5
30306022,1,1,0.1980346382791487,NA,0.20400742026869745,NA
30306026,1,1,0.19842420637046213,NA,0.20409128300337914,NA
30306038,6,3,0.19933808287456634,0.00106075249063901,0.20429012513981765,2.3029757468082544e-4
30306056,1,1,0.19893980125737007,NA,0.2042028642506336,NA
30306058,1,1,0.19927686777818687,NA,0.2042760626852169,NA
30306060,3,2,0.19820042481300182,8.886688119178686e-5,0.20404305292706806,1.9120422927141055e-5
30306063,1,1,0.2030269274059913,NA,0.2050992753361094,NA
30306077,3,2,0.19842906487863268,3.640994878590507e-4,0.20409243782870284,7.86451350186942e-5
30306097,1,1,0.19802265910907307,NA,0.20400485242336766,NA
30306100,1,1,0.19846916092125177,NA,0.2041009897089349,NA
30306902,10,4,0.19894480258921454,9.060498369844832e-4,0.20420455156376868,1.9687429819408684e-4
30307004,1,1,0.19841925171217256,NA,0.20409021347836065,NA
30307901,36,8,0.20433252624894635,0.005448249704331966,0.20539914784907207,0.0012169816341003376
30307902,36,8,0.20076240911326876,0.0021873850172622164,0.20460270290784016,4.8224804737362104e-4
30399930,1378,52,0.22454333003155227,0.018122384076876805,0.21007576180442775,0.00425555985146314
30401012,1,1,0.19857908687485226,NA,0.20412474465885197,NA
30401901,1,1,0.19873502653240643,NA,0.2041584864686053,NA
30402005,1,1,0.1982058257015674,NA,0.204044205797428,NA
30403017,3,2,0.19823270917869767,4.186679071173106e-5,0.20404999545018265,9.014325119588732e-6
30403030,1,1,0.198032989552899,NA,0.20400706677332547,NA
30404003,1,1,0.1991863650978094,NA,0.20425639160983117,NA
30404024,1,1,0.19808407216276036,NA,0.2040180279852684,NA
30405005,3,2,0.1983875049434228,9.483761334604146e-5,0.20408336983876307,2.0456828570086923e-5
30405006,1,1,0.19819143971786096,NA,0.2040411096660892,NA
30405011,1,1,0.19815784398359498,NA,0.2040338821778118,NA
30501001,1,1,0.19868833857876703,NA,0.20414837921702159,NA
30501003,1,1,0.19817737116530382,NA,0.2040380825689815,NA
30501004,1,1,0.19818713781675348,NA,0.20404018395976026,NA
30501039,1,1,0.19801468248225076,NA,0.2040031433580049,NA
30501040,1,1,0.19960594673988036,NA,0.20434768737597164,NA
30502012,1,1,0.19945347134769187,NA,0.2043144822078802,NA
30502017,1,1,0.20086918915955862,NA,0.20462386972051974,NA
30502901,1,1,0.19832887525888576,NA,0.20407071555344988,NA
30503001,1,1,0.19907002089537934,NA,0.20423112203159213,NA
30503005,1,1,0.19975954872620108,NA,0.2043811688313733,NA
30503006,1,1,0.1989630306081033,NA,0.20420790300136818,NA
30503008,3,2,0.1982622784839189,6.309143458110215e-5,0.20405636635821878,1.3589004560445347e-5
30503016,1,1,0.19835670374502115,NA,0.20407671702645488,NA
30503019,1,1,0.1989947120846619,NA,0.20421477657345988,NA
30503022,3,2,0.1984970486265858,3.9751302899719386e-4,0.20410714035315775,8.583788106749117e-5
30503025,3,2,0.19876635148252833,5.799127706852549e-4,0.20416549837763479,1.2542965229451252e-4
30503030,1,1,0.20025244102845743,NA,0.20448880324522442,NA
30504001,10,4,0.1997101985126172,0.0015218874768127303,0.20437164952006504,3.33078155089387e-4
30504003,6,3,0.20066783145072878,0.002099540944911689,0.20458151194443844,4.6229641490938626e-4
30504010,3,2,0.19855225534973617,3.92123208118701e-4,0.204119050394695,8.483696251526699e-5
30504018,1,1,0.1982264450967381,NA,0.20404864471779335,NA
30504022,3,2,0.2012435405872976,0.0023264576377993434,0.20470772947484425,5.12266645403073e-4
30504023,3,2,0.20436529867642378,0.003979416518292509,0.2054002405278455,8.807206168599468e-4
30504024,78,12,0.20513323963752833,0.006076897394061128,0.20557934634949568,0.0013641481006711484
30504025,15,5,0.1989765746091766,7.815506135773527e-4,0.20421130185606703,1.6982467608681433e-4
30506005,1,1,0.19853443453316194,NA,0.20411509209313408,NA
30506012,1,1,0.1980828226681865,NA,0.20401775968185806,NA
30506032,1,1,0.1981544190898585,NA,0.20403314561880248,NA
30506037,3,2,0.19833205920180086,1.770330489447285e-4,0.20407142991572497,3.819330870607082e-5
30506038,1,1,0.19945722189914428,NA,0.2043152986023398,NA
30506042,1,1,0.1980128226648712,NA,0.20400274498418777,NA
30506802,3,2,0.1983655127526583,2.0419542924445555e-4,0.20407865324245264,4.406256099842259e-5
30506901,1,1,0.2017593173212396,NA,0.20481948153102805,NA
30507014,3,2,0.19850354782798227,4.1455105068475184e-4,0.20410854791534905,8.959051311596029e-5
30508001,1,1,0.19836837703207727,NA,0.20407923509666917,NA
30508005,1,1,0.1985388226049206,NA,0.2041160404785624,NA
30508032,1,1,0.20048458315290432,NA,0.20453959387523454,NA
30508050,3,2,0.19824736628673592,1.4584507156940223e-4,0.20405317186804628,3.1425640667443716e-5
30508051,3,2,0.19941611490601205,0.0011712139276542051,0.20430706773562696,2.543037393372347e-4
30535901,6,3,0.1989623345995008,9.063745248805191e-4,0.20420834837723548,1.9658184499594903e-4
30544005,1,1,0.19834633024778223,NA,0.2040744796402232,NA
30551008,1,1,0.198101180543552,NA,0.2040217024761387,NA
30556001,1,1,0.1982986767049051,NA,0.20406420537586853,NA
30601005,3,2,0.19811629788073565,9.746859807862117e-5,0.2040249662360055,2.0937867551460483e-5
30601006,1,1,0.19807224666562942,NA,0.20401548904502625,NA
30601010,1,1,0.20173864151564222,NA,0.2048149294257634,NA
30601014,6,3,0.20022341122240245,0.001053042104469235,0.20448300507800735,2.2993483693549882e-4
30601016,1,1,0.19831528914075763,NA,0.20406778635167896,NA
30602001,1,1,0.1981231000145501,NA,0.20402641235807742,NA
30602002,1,1,0.1983491027678953,NA,0.20407507759726465,NA
30602003,1,1,0.19993233422619225,NA,0.20441886738877277,NA
30602008,1,1,0.20037100547187872,NA,0.20451473663980396,NA
30602009,21,6,0.19957997004071346,0.0010830533780260849,0.20434274686323123,2.3641067262628366e-4
30602010,3,2,0.1983819480606011,3.163584421079765e-4,0.20408225291515864,6.824185444045639e-5
30602012,1,1,0.19852180438583591,NA,0.2041123625999481,NA
30602014,1,1,0.19986446893045112,NA,0.2044040560589871,NA
30602015,1,1,0.20169988394194277,NA,0.20480639738075887,NA
30602016,3,2,0.19851794510308282,1.8057718251726694e-4,0.20411155351029683,3.9004595761009185e-5
30602017,15,5,0.1994154734600958,0.0013105810300014726,0.20430734053468727,2.8555183723247057e-4
30602018,1,1,0.19965223814234787,NA,0.20435777455393003,NA
30602019,10,4,0.19873594131970443,5.98871242623008e-4,0.20415899287058092,1.2972390784930717e-4
30602020,1,1,0.1980564604446572,NA,0.2040121010054346,NA
30602021,10,4,0.19918662614632335,0.001119031537168868,0.2042573128423835,2.4332769537574515e-4
30602022,28,7,0.20036564871667456,0.0020276211682445436,0.20451576720060072,4.443144016887767e-4
30602023,1,1,0.19946014324787217,NA,0.20431593451500746,NA
30602024,10,4,0.20286750075587184,0.0026966127934219724,0.20506663904035854,5.980525289314391e-4
30603008,10,4,0.1989776243947168,9.766031520770946e-4,0.20421170658427468,2.1276695488407603e-4
30603013,1,1,0.19837172017624055,NA,0.2040799563194634,NA
30603014,66,11,0.2004668084299783,0.002158575134553694,0.20453808279818836,4.744680688830974e-4
30603015,3,2,0.19953634441294205,0.0012614092293686862,0.20433333990114738,2.739354117170141e-4
30603017,1,1,0.1981520036131798,NA,0.20403262617344475,NA
30603018,10,4,0.19889721585691397,5.819816963930515e-4,0.20419389156394643,1.2625846633592866e-4
30603020,1,1,0.19861635625367532,NA,0.20413280446560564,NA
30603021,6,3,0.19896481587592615,7.921374790834202e-4,0.20420873034784345,1.719277989642149e-4
30604018,3,2,0.1984076991246264,2.7308429625151295e-4,0.20408778348807433,5.8932288330938224e-5
30604023,1,1,0.200406791043489,NA,0.20452256702610283,NA
30604026,1,1,0.198093551868899,NA,0.20402006382617305,NA
30604033,1,1,0.19930343999704103,NA,0.20428184053968942,NA
30604034,1,1,0.19870814805908232,NA,0.2041526671664889,NA
30604901,6,3,0.20328001256116662,0.003810301425729291,0.2051601262842852,8.444236277094723e-4
30605004,3,2,0.19891103100534202,7.73869830642097e-4,0.20419702266835205,1.674066810404593e-4
30605006,3,2,0.19920616635466076,7.193021311392338e-4,0.20426095780850065,1.562942216086824e-4
30605015,3,2,0.20101387148694352,0.0025085596596545355,0.20465780814469245,5.500787952700723e-4
30605016,15,5,0.19868658273856318,4.552610485937457e-4,0.20414820695430577,9.843127959685876e-5
30605017,1,1,0.19818444299527324,NA,0.20403960410761318,NA
30605019,6,3,0.19866283476533872,5.368406310636339e-4,0.20414308823334743,1.1630710606869949e-4
30605021,6,3,0.20006065695577158,0.0015322171739354312,0.20444801978274507,3.3522958505629403e-4
30605022,3,2,0.20052972400161065,0.0020744338103117444,0.20455102068693662,4.546581595501573e-4
30605023,10,4,0.20055172373121422,0.0014573548796939808,0.20455530867428606,3.19514264689123e-4
30605024,3,2,0.2015527000694523,0.002951115854482541,0.20477708705873693,6.46218970737089e-4
30605025,10,4,0.1990505656304845,8.655462523495574e-4,0.20422746477388742,1.8787368169303183e-4
30606001,3,2,0.20206205599564828,0.0029293705771684764,0.20488872309126557,6.459671716897369e-4
30606002,10,4,0.2000009589006039,0.0017751318319321116,0.20443548257018587,3.88612705553657e-4
30606003,10,4,0.2015922086833999,0.0023944031517702967,0.20478512047779487,5.272532443178036e-4
30606004,3,2,0.19809741508690465,7.826307620874392e-5,0.20402090331500092,1.6818223307980557e-5
30606006,1,1,0.20110356994466544,NA,0.20467530226637196,NA
30606007,1,1,0.19883205094021988,NA,0.20417950383408903,NA
30606010,1,1,0.19872811853745587,NA,0.20415699072772947,NA
30606011,6,3,0.19902595080071755,5.528067869673532e-4,0.20422176518254215,1.1996191603923057e-4
30606012,1,1,0.20114456301936284,NA,0.2046843033945409,NA
30607902,10,4,0.21280722521323864,0.01533338090417059,0.20735175364493869,0.003529556721001631
30701001,1,1,0.19830641090398587,NA,0.20406587246142474,NA
30701016,1,1,0.19809161384006302,NA,0.20401964758148214,NA
30701901,10,4,0.1997323332652186,0.0015133142317973708,0.20437646098360648,3.311971685464308e-4
30702006,1,1,0.19904007848348076,NA,0.20422462206557151,NA
30702012,1,1,0.19834418708022675,NA,0.20407401743156167,NA
30702014,1,1,0.19835943784294782,NA,0.20407730677243943,NA
30703001,1,1,0.19820038452837657,NA,0.20404303467019935,NA
30703006,1,1,0.19827734646882075,NA,0.20405960860447328,NA
30703008,1,1,0.19833503405716366,NA,0.2040720435745611,NA
30703015,1,1,0.19888533156705537,NA,0.20419105263816256,NA
30703023,1,1,0.2009714337548156,NA,0.20464629952454214,NA
30703028,1,1,0.1981863812155284,NA,0.20404002115713052,NA
30704008,3,2,0.19848920184379465,4.126545480928481e-4,0.2041054607721618,8.906466698196422e-5
30704014,1,1,0.19832455410774785,NA,0.20406978384647728,NA
30704025,1,1,0.20030111334019388,NA,0.2044994473517275,NA
30704902,1,1,0.2025102510313358,NA,0.20498506738791267,NA
30705001,1,1,0.1987761871302155,NA,0.20416740054338478,NA
30705011,1,1,0.19890599761102823,NA,0.2041955334205559,NA
30705013,1,1,0.199284297980492,NA,0.20427767820251283,NA
30705022,1,1,0.19848257311685455,NA,0.20410388662793771,NA
30705901,1,1,0.19850609909761285,NA,0.2041089690335054,NA
30706037,1,1,0.19916855222572502,NA,0.20425252136332103,NA
30707022,1,1,0.19827693094844798,NA,0.2040595190711535,NA
30708023,1,1,0.19836863948692723,NA,0.2040792917154934,NA
30708040,1,1,0.19833826387679543,NA,0.20407274006181808,NA
30709019,1,1,0.19816549710169734,NA,0.2040355282264969,NA
30709050,1,1,0.19868960308183614,NA,0.204148652907984,NA
30709086,1,1,0.19817827912803163,NA,0.20403827791125242,NA
30711016,1,1,0.19808923948315876,NA,0.20401913764968466,NA
30801022,1,1,0.19853633563221432,NA,0.20411550296881115,NA
30801041,1,1,0.1989769260798011,NA,0.20421091754090392,NA
30801058,3,2,0.19807058603631958,5.5059667345522914e-5,0.2040151391420942,1.1813743516965578e-5
30801064,1,1,0.19826028028689358,NA,0.20405593173728634,NA
30801068,1,1,0.19822649540135484,NA,0.20404865554905843,NA
30801113,3,2,0.19811174199715778,8.051500325952851e-5,0.2040239819972688,1.7298341460617827e-5
30801121,1,1,0.19816411872141318,NA,0.20403523174480015,NA
30801901,3,2,0.20283856200920472,0.004054536855057251,0.2050627369145568,8.913363002884821e-4
30802037,1,1,0.19847048519276164,NA,0.20410127572164205,NA
30802044,6,3,0.19850708403864248,3.2493115514296356e-4,0.2041092928249995,7.01274897974285e-5
30802051,1,1,0.19801670826354256,NA,0.20400357733110674,NA
30803019,1,1,0.19822477089837684,NA,0.20404828424499294,NA
30803039,1,1,0.19831401556476388,NA,0.20406751179193383,NA
30804004,1,1,0.19837779671476136,NA,0.20408126729700274,NA
30804012,1,1,0.19836374171932109,NA,0.20407823516028673,NA
30804039,1,1,0.19812403219597105,NA,0.20402661270651645,NA
30805007,1,1,0.19804702921998224,NA,0.2040100776370809,NA
30805027,3,2,0.1983080543090033,2.316875233395659e-4,0.20406628415170014,4.9887793496477596e-5
30805028,6,3,0.19861102899472824,5.738997174438511e-4,0.20413193247015285,1.2423999396415087e-4
30805031,1,1,0.19858969090466067,NA,0.20412703757223732,NA
30805038,1,1,0.19837615598988906,NA,0.2040809133108045,NA
30805049,1,1,0.19800306134191506,NA,0.20400065498943074,NA
30805065,1,1,0.19816007994312534,NA,0.2040343630690863,NA
30805069,1,1,0.19816693497409668,NA,0.20403583751239046,NA
30805082,1,1,0.20100302635300685,NA,0.20465323224498472,NA
30806008,1,1,0.1984819300369827,NA,0.20410374771872658,NA
30806030,1,1,0.19908248046064134,NA,0.2042338272014295,NA
30806035,1,1,0.1994836950164749,NA,0.2043210616387662,NA
30806049,3,2,0.1988027216639611,6.492477325606151e-4,0.2041734140145331,1.4062078868545531e-4
30806058,1,1,0.19820153945211644,NA,0.2040432832408005,NA
30806060,3,2,0.1985536682070909,4.6407355790081215e-4,0.20411939785322658,1.0041840176576233e-4
30807901,990,44,0.2204269989509988,0.01723356862928205,0.2091138886949343,0.004039463832772854
30901006,6,3,0.20026165536355353,0.002081192014706001,0.2044927414285591,4.5702626350929937e-4
30901007,3,2,0.19859804763619227,5.005011989033015e-4,0.2041290116982474,1.0834843520900033e-4
30901008,3,2,0.20019842746016903,0.0016830709655049016,0.2044781183705432,3.677035530482958e-4
30901017,1,1,0.19831597092239744,NA,0.20406793333323822,NA
30901027,3,2,0.19881008632628694,6.421880206736171e-4,0.20417499296920943,1.3919738970327098e-4
30901032,6,3,0.19867042870260998,4.989673097397913e-4,0.20414470229992587,1.0808617513559829e-4
30901034,6,3,0.2012149376321907,0.0017376986935556484,0.20470112864180573,3.8033203997646944e-4
30901039,1,1,0.19814165033143952,NA,0.2040303999797936,NA
30901045,1,1,0.19808350236662753,NA,0.2040179056321605,NA
30901058,1,1,0.19840338669478355,NA,0.2040867892234521,NA
30901063,3,2,0.19873758355118937,6.079812984309521e-4,0.20415929251307233,1.3151813287126782e-4
30901071,1,1,0.1980453290842402,NA,0.20400971295677828,NA
30901079,1,1,0.1986711826283924,NA,0.2041446662654856,NA
30901120,1,1,0.19807214410728505,NA,0.20401546702913342,NA
30901131,1,1,0.19915953779348006,NA,0.20425056295915434,NA
30901158,1,1,0.19923536346854365,NA,0.20426704006872237,NA
30901901,1,1,0.19873683670752845,NA,0.20415887842833336,NA
30901902,66,11,0.20129030206277443,0.0026579509126656866,0.2047196134038725,5.856483872305575e-4
30902001,3,2,0.19931765436312965,0.0010988673771136933,0.20428549903032933,2.3926464989782215e-4
30902002,1,1,0.19801535683105714,NA,0.20400328781481636,NA
30902003,1,1,0.19803933144314115,NA,0.20400842662856666,NA
30902004,1,1,0.20192928878785832,NA,0.20485691804115694,NA
30902005,1,1,0.1999139451125203,NA,0.2044148534835565,NA
30902010,3,2,0.19825017759724206,1.22659427810186e-4,0.2040537723403692,2.6404298213831857e-5
30902015,1,1,0.19807708507453656,NA,0.20401652775993084,NA
30902018,1,1,0.19801805572897396,NA,0.20400386601911585,NA
30902023,1,1,0.19806622080703462,NA,0.2040141955962895,NA
30902027,1,1,0.19950247891479184,NA,0.20432515135920895,NA
30902030,6,3,0.19867995876617545,5.21457540363345e-4,0.20414681381694066,1.1270321109706346e-4
30902031,3,2,0.19951909785914415,9.279785437232037e-4,0.20432918933941904,2.0168864608493788e-4
30902032,1,1,0.19814623207751494,NA,0.20403138510664234,NA
30902033,1,1,0.19814005416529734,NA,0.20403005680652744,NA
30902034,1,1,0.198133820568203,NA,0.20402871669504533,NA
30902068,1,1,0.19834806226008858,NA,0.20407485318566126,NA
30902070,1,1,0.19871865966796043,NA,0.20415494281013727,NA
30902901,15,5,0.20112194793783109,0.0027856743347769316,0.20468279910320442,6.136867258724815e-4
30999930,36,8,0.20147143932102737,0.003500260570087347,0.2047613489456824,7.750337245306073e-4
31001001,3,2,0.19831452875092606,1.7064765995047386e-4,0.20406765180028993,3.6761180484155164e-5
31001005,1,1,0.19808596145506488,NA,0.20401843368799943,NA
31001014,1,1,0.19846336582904736,NA,0.20409973814817817,NA
31001017,6,3,0.1987913927517577,5.13089625785815e-4,0.20417088493517294,1.1131059012424944e-4
31001019,3,2,0.19957241922412225,0.001259260817202198,0.20434106761537643,2.746879148980549e-4
31001020,3,2,0.19831469402756238,1.5214711073760286e-4,0.20406767919752283,3.28149105463983e-5
31001026,1,1,0.19824940231380156,NA,0.20405358857233505,NA
31001027,3,2,0.20006661679226384,0.0015820328371763284,0.20444924895134287,3.449818312228977e-4
31001029,10,4,0.19878197214035964,6.133055138636625e-4,0.20416895661755094,1.3303231792144638e-4
31001030,1,1,0.19939572470637462,NA,0.20430191477122867,NA
31001031,3,2,0.20356028350479324,0.004542374511985241,0.20522313582190002,0.0010037597000436232
31001034,1,1,0.19802458119570782,NA,0.20400526435009328,NA
31001036,1,1,0.19816252760393194,NA,0.20403488951367352,NA
31001040,1,1,0.200461528794494,NA,0.20453454713479374,NA
31001043,15,5,0.19997722664685808,0.0017940220419691527,0.20443035686827082,3.9334239700579936e-4
31001050,1,1,0.19801931302518228,NA,0.2040041354075134,NA
31001052,1,1,0.19822724564700425,NA,0.2040488170880959,NA
31001053,15,5,0.19944703427922847,9.265134318674661e-4,0.204313627576147,2.0192751790624008e-4
31001054,3,2,0.1989475456578258,7.398518176765259e-4,0.20420483766005101,1.6068832112511492e-4
31001055,1,1,0.19987615753712445,NA,0.20440660664927351,NA
31001063,3,2,0.19817391377050628,1.252618602519185e-4,0.20403735772428755,2.695963788348354e-5
31001067,3,2,0.1996092757434815,0.0013828981869324407,0.20434939490195958,3.0029840795745916e-4
